event_id,timestamp,event_type,resource_name,user_id,project_id,source_user_id,source_project_id
1319345488961098876,2025-07-08T20:03:18.205445Z,update,RFI,152365,37632,,37632
3070380887357579932,2025-07-08T19:50:32.819704Z,update,Submittal,152364,37624,,37624
3837876647307635852,2025-07-08T18:17:56.487618Z,create,Corospondence,152428,37624,,37624
4023354300805247222,2025-07-08T18:17:03.011301Z,create,Company Users,152429,37632,,37632
423807542838784192,2025-07-08T18:18:37.888953Z,create,Specification,47,37632,,37632
9161142830430513556,2025-07-08T18:18:38.257640Z,update,Company Users,152362,37624,,37624
